film_id,title,category,rating,length,rental_duration,rental_rate,replacement_cost,stars
722,"Reef Salute",Horror,NC-17,123,5,0.99,26.99,"Kenneth Paltrow"
722,"Reef Salute",Horror,NC-17,123,5,0.99,26.99,"Penelope Monroe"
722,"Reef Salute",Horror,NC-17,123,5,0.99,26.99,"Michael Bening"
723,"Reign Gentlemen",Sci-Fi,PG-13,82,3,2.99,29.99,"Alec Wayne"
723,"Reign Gentlemen",Sci-Fi,PG-13,82,3,2.99,29.99,"Johnny Cage"
723,"Reign Gentlemen",Sci-Fi,PG-13,82,3,2.99,29.99,"Morgan Hopkins"
724,"Remember Diary",Family,R,110,5,2.99,15.99,"Jodie Degeneres"
724,"Remember Diary",Family,R,110,5,2.99,15.99,"Kenneth Torn"
724,"Remember Diary",Family,R,110,5,2.99,15.99,"Jeff Silverstone"
724,"Remember Diary",Family,R,110,5,2.99,15.99,"Reese West"
725,"Requiem Tycoon",Classics,R,167,6,4.99,25.99,"Anne Cronyn"
725,"Requiem Tycoon",Classics,R,167,6,4.99,25.99,"Mena Temple"
725,"Requiem Tycoon",Classics,R,167,6,4.99,25.99,"Mary Tandy"
725,"Requiem Tycoon",Classics,R,167,6,4.99,25.99,"Jessica Bailey"
725,"Requiem Tycoon",Classics,R,167,6,4.99,25.99,"Michelle Mcconaughey"
725,"Requiem Tycoon",Classics,R,167,6,4.99,25.99,"Chris Bridges"
725,"Requiem Tycoon",Classics,R,167,6,4.99,25.99,"Julianne Dench"
725,"Requiem Tycoon",Classics,R,167,6,4.99,25.99,"Greta Keitel"
726,"Reservoir Adaptation",Foreign,PG-13,61,7,2.99,29.99,"Christian Akroyd"
726,"Reservoir Adaptation",Foreign,PG-13,61,7,2.99,29.99,"Jessica Bailey"
726,"Reservoir Adaptation",Foreign,PG-13,61,7,2.99,29.99,"Jim Mostel"
726,"Reservoir Adaptation",Foreign,PG-13,61,7,2.99,29.99,"Morgan Hopkins"
726,"Reservoir Adaptation",Foreign,PG-13,61,7,2.99,29.99,"Scarlett Bening"
726,"Reservoir Adaptation",Foreign,PG-13,61,7,2.99,29.99,"Kim Allen"
726,"Reservoir Adaptation",Foreign,PG-13,61,7,2.99,29.99,"Jon Chase"
726,"Reservoir Adaptation",Foreign,PG-13,61,7,2.99,29.99,"Gene Mckellen"
727,"Resurrection Silverado",Family,PG,117,6,0.99,12.99,"Mena Temple"
727,"Resurrection Silverado",Family,PG,117,6,0.99,12.99,"Mae Hoffman"
727,"Resurrection Silverado",Family,PG,117,6,0.99,12.99,"Kevin Garland"
727,"Resurrection Silverado",Family,PG,117,6,0.99,12.99,"Richard Penn"
727,"Resurrection Silverado",Family,PG,117,6,0.99,12.99,"Kenneth Hoffman"
728,"Reunion Witches",Drama,R,63,3,0.99,26.99,"Karl Berry"
728,"Reunion Witches",Drama,R,63,3,0.99,26.99,"Dan Harris"
728,"Reunion Witches",Drama,R,63,3,0.99,26.99,"Kirsten Akroyd"
728,"Reunion Witches",Drama,R,63,3,0.99,26.99,"Meg Hawke"
728,"Reunion Witches",Drama,R,63,3,0.99,26.99,"Walter Torn"
728,"Reunion Witches",Drama,R,63,3,0.99,26.99,"Russell Bacall"
728,"Reunion Witches",Drama,R,63,3,0.99,26.99,"Jayne Nolte"
729,"Rider Caddyshack",Sports,PG,177,5,2.99,28.99,"Uma Wood"
729,"Rider Caddyshack",Sports,PG,177,5,2.99,28.99,"Anne Cronyn"
729,"Rider Caddyshack",Sports,PG,177,5,2.99,28.99,"Scarlett Damon"
729,"Rider Caddyshack",Sports,PG,177,5,2.99,28.99,"James Pitt"
729,"Rider Caddyshack",Sports,PG,177,5,2.99,28.99,"Whoopi Hurt"
729,"Rider Caddyshack",Sports,PG,177,5,2.99,28.99,"Ben Harris"
729,"Rider Caddyshack",Sports,PG,177,5,2.99,28.99,"William Hackman"
729,"Rider Caddyshack",Sports,PG,177,5,2.99,28.99,"Jeff Silverstone"
729,"Rider Caddyshack",Sports,PG,177,5,2.99,28.99,"Julia Zellweger"
730,"Ridgemont Submarine",New,PG-13,46,3,0.99,28.99,"Johnny Lollobrigida"
730,"Ridgemont Submarine",New,PG-13,46,3,0.99,28.99,"Julianne Dench"
730,"Ridgemont Submarine",New,PG-13,46,3,0.99,28.99,"Whoopi Hurt"
730,"Ridgemont Submarine",New,PG-13,46,3,0.99,28.99,"Michael Bolger"
730,"Ridgemont Submarine",New,PG-13,46,3,0.99,28.99,"Julia Fawcett"
731,"Right Cranes",Classics,PG-13,153,7,4.99,29.99,"Elvis Marx"
731,"Right Cranes",Classics,PG-13,153,7,4.99,29.99,"Burt Dukakis"
731,"Right Cranes",Classics,PG-13,153,7,4.99,29.99,"Parker Goldberg"
731,"Right Cranes",Classics,PG-13,153,7,4.99,29.99,"Jessica Bailey"
731,"Right Cranes",Classics,PG-13,153,7,4.99,29.99,"Cameron Zellweger"
731,"Right Cranes",Classics,PG-13,153,7,4.99,29.99,"Whoopi Hurt"
731,"Right Cranes",Classics,PG-13,153,7,4.99,29.99,"Albert Johansson"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Johnny Lollobrigida"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Rip Crawford"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Sandra Peck"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Judy Dean"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Natalie Hopkins"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Sylvester Dern"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Cameron Zellweger"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Morgan Hopkins"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Minnie Kilmer"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Ed Guiness"
732,"Rings Heartbreakers",Action,G,58,5,0.99,17.99,"Jeff Silverstone"
733,"River Outlaw",Sports,PG-13,149,4,0.99,29.99,"Kirsten Paltrow"
733,"River Outlaw",Sports,PG-13,149,4,0.99,29.99,"Gary Phoenix"
733,"River Outlaw",Sports,PG-13,149,4,0.99,29.99,"Warren Nolte"
733,"River Outlaw",Sports,PG-13,149,4,0.99,29.99,"Lisa Monroe"
734,"Road Roxanne",Documentary,R,158,4,4.99,12.99,"Helen Voight"
734,"Road Roxanne",Documentary,R,158,4,4.99,12.99,"Kirsten Paltrow"
734,"Road Roxanne",Documentary,R,158,4,4.99,12.99,"Julia Barrymore"
734,"Road Roxanne",Documentary,R,158,4,4.99,12.99,"Gary Phoenix"
734,"Road Roxanne",Documentary,R,158,4,4.99,12.99,"Chris Bridges"
734,"Road Roxanne",Documentary,R,158,4,4.99,12.99,"Albert Johansson"
734,"Road Roxanne",Documentary,R,158,4,4.99,12.99,"Laurence Bullock"
734,"Road Roxanne",Documentary,R,158,4,4.99,12.99,"Cuba Birch"
735,"Robbers Joon",Children,PG-13,102,7,2.99,26.99,"Milla Peck"
735,"Robbers Joon",Children,PG-13,102,7,2.99,26.99,"Angela Hudson"
735,"Robbers Joon",Children,PG-13,102,7,2.99,26.99,"Matthew Leigh"
735,"Robbers Joon",Children,PG-13,102,7,2.99,26.99,"Cuba Allen"
735,"Robbers Joon",Children,PG-13,102,7,2.99,26.99,"Jada Ryder"
736,"Robbery Bright",Family,R,134,4,0.99,21.99,"Goldie Brody"
736,"Robbery Bright",Family,R,134,4,0.99,21.99,"Whoopi Hurt"
737,"Rock Instinct",Horror,G,102,4,0.99,28.99,"Milla Peck"
737,"Rock Instinct",Horror,G,102,4,0.99,28.99,"Johnny Cage"
737,"Rock Instinct",Horror,G,102,4,0.99,28.99,"Julia Barrymore"
737,"Rock Instinct",Horror,G,102,4,0.99,28.99,"Gary Phoenix"
737,"Rock Instinct",Horror,G,102,4,0.99,28.99,"Jude Cruise"
737,"Rock Instinct",Horror,G,102,4,0.99,28.99,"Cameron Zellweger"
737,"Rock Instinct",Horror,G,102,4,0.99,28.99,"Al Garland"
737,"Rock Instinct",Horror,G,102,4,0.99,28.99,"Ed Guiness"
738,"Rocketeer Mother",Foreign,PG-13,178,3,0.99,27.99,"Judy Dean"
738,"Rocketeer Mother",Foreign,PG-13,178,3,0.99,27.99,"Tom Miranda"
738,"Rocketeer Mother",Foreign,PG-13,178,3,0.99,27.99,"Chris Bridges"
738,"Rocketeer Mother",Foreign,PG-13,178,3,0.99,27.99,"Renee Tracy"
738,"Rocketeer Mother",Foreign,PG-13,178,3,0.99,27.99,"Warren Jackman"
738,"Rocketeer Mother",Foreign,PG-13,178,3,0.99,27.99,"Meryl Allen"
738,"Rocketeer Mother",Foreign,PG-13,178,3,0.99,27.99,"Jayne Silverstone"
739,"Rocky War",Drama,PG-13,145,4,4.99,17.99,"Sissy Sobieski"
739,"Rocky War",Drama,PG-13,145,4,4.99,17.99,"Penelope Cronyn"
739,"Rocky War",Drama,PG-13,145,4,4.99,17.99,"Renee Tracy"
740,"Rollercoaster Bringing",Horror,PG-13,153,5,2.99,13.99,"Harrison Bale"
740,"Rollercoaster Bringing",Horror,PG-13,153,5,2.99,13.99,"Cate Harris"
740,"Rollercoaster Bringing",Horror,PG-13,153,5,2.99,13.99,"Jon Chase"
741,"Roman Punk",Music,NC-17,81,7,0.99,28.99,"Jim Mostel"
741,"Roman Punk",Music,NC-17,81,7,0.99,28.99,"Warren Nolte"
742,"Roof Champion",Games,R,101,7,0.99,25.99,"Nick Wahlberg"
742,"Roof Champion",Games,R,101,7,0.99,25.99,"Elvis Marx"
742,"Roof Champion",Games,R,101,7,0.99,25.99,"Dan Streep"
742,"Roof Champion",Games,R,101,7,0.99,25.99,"Scarlett Bening"
742,"Roof Champion",Games,R,101,7,0.99,25.99,"Whoopi Hurt"
743,"Room Roman",Animation,PG,60,7,0.99,27.99,"Woody Hoffman"
743,"Room Roman",Animation,PG,60,7,0.99,27.99,"Sean Williams"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Johnny Cage"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Burt Posey"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Ellen Presley"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Walter Torn"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Warren Nolte"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Cameron Zellweger"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Ewan Gooding"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Groucho Williams"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Lisa Monroe"
744,"Roots Remember",Classics,PG-13,89,4,0.99,23.99,"Matthew Carrey"
745,"Roses Treasure",Sports,PG-13,162,5,4.99,23.99,"Cuba Olivier"
745,"Roses Treasure",Sports,PG-13,162,5,4.99,23.99,"Morgan Williams"
745,"Roses Treasure",Sports,PG-13,162,5,4.99,23.99,"Humphrey Garland"
745,"Roses Treasure",Sports,PG-13,162,5,4.99,23.99,"Burt Temple"
745,"Roses Treasure",Sports,PG-13,162,5,4.99,23.99,"Mary Keitel"
746,"Rouge Squad",Games,NC-17,118,3,0.99,10.99,"Penelope Monroe"
746,"Rouge Squad",Games,NC-17,118,3,0.99,10.99,"Ewan Gooding"
746,"Rouge Squad",Games,NC-17,118,3,0.99,10.99,"Jon Chase"
746,"Rouge Squad",Games,NC-17,118,3,0.99,10.99,"Reese West"
747,"Roxanne Rebel",Games,R,171,5,0.99,9.99,"Johnny Cage"
747,"Roxanne Rebel",Games,R,171,5,0.99,9.99,"Rip Winslet"
747,"Roxanne Rebel",Games,R,171,5,0.99,9.99,"Milla Keitel"
747,"Roxanne Rebel",Games,R,171,5,0.99,9.99,"Lucille Dee"
747,"Roxanne Rebel",Games,R,171,5,0.99,9.99,"John Suvari"
748,"Rugrats Shakespeare",Action,PG-13,109,4,0.99,16.99,"Judy Dean"
748,"Rugrats Shakespeare",Action,PG-13,109,4,0.99,16.99,"Gary Penn"
748,"Rugrats Shakespeare",Action,PG-13,109,4,0.99,16.99,"Daryl Wahlberg"
748,"Rugrats Shakespeare",Action,PG-13,109,4,0.99,16.99,"Morgan Hopkins"
748,"Rugrats Shakespeare",Action,PG-13,109,4,0.99,16.99,"Kim Allen"
748,"Rugrats Shakespeare",Action,PG-13,109,4,0.99,16.99,"Cuba Birch"
749,"Rules Human",Horror,R,153,6,4.99,19.99,"Penelope Guiness"
749,"Rules Human",Horror,R,153,6,4.99,19.99,"Dustin Tautou"
749,"Rules Human",Horror,R,153,6,4.99,19.99,"Cary Mcconaughey"
749,"Rules Human",Horror,R,153,6,4.99,19.99,"Kevin Garland"
749,"Rules Human",Horror,R,153,6,4.99,19.99,"Harvey Hope"
750,"Run Pacific",New,R,145,3,0.99,25.99,"Bob Fawcett"
750,"Run Pacific",New,R,145,3,0.99,25.99,"Gary Phoenix"
750,"Run Pacific",New,R,145,3,0.99,25.99,"Dan Harris"
750,"Run Pacific",New,R,145,3,0.99,25.99,"Mae Hoffman"
750,"Run Pacific",New,R,145,3,0.99,25.99,"Woody Jolie"
750,"Run Pacific",New,R,145,3,0.99,25.99,"Sidney Crowe"
751,"Runaway Tenenbaums",New,NC-17,181,6,0.99,17.99,"Nick Stallone"
751,"Runaway Tenenbaums",New,NC-17,181,6,0.99,17.99,"Warren Jackman"
751,"Runaway Tenenbaums",New,NC-17,181,6,0.99,17.99,"Gene Mckellen"
752,"Runner Madigan",Music,NC-17,101,6,0.99,27.99,"Matthew Johansson"
752,"Runner Madigan",Music,NC-17,101,6,0.99,27.99,"Joe Swank"
752,"Runner Madigan",Music,NC-17,101,6,0.99,27.99,"Bob Fawcett"
752,"Runner Madigan",Music,NC-17,101,6,0.99,27.99,"Christian Neeson"
752,"Runner Madigan",Music,NC-17,101,6,0.99,27.99,"Greg Chaplin"
752,"Runner Madigan",Music,NC-17,101,6,0.99,27.99,"Groucho Dunst"
752,"Runner Madigan",Music,NC-17,101,6,0.99,27.99,"Cate Harris"
752,"Runner Madigan",Music,NC-17,101,6,0.99,27.99,"Reese West"
753,"Rush Goodfellas",Family,PG,48,3,0.99,20.99,"Kirk Jovovich"
753,"Rush Goodfellas",Family,PG,48,3,0.99,20.99,"Mae Hoffman"
753,"Rush Goodfellas",Family,PG,48,3,0.99,20.99,"Sylvester Dern"
753,"Rush Goodfellas",Family,PG,48,3,0.99,20.99,"Angela Witherspoon"
753,"Rush Goodfellas",Family,PG,48,3,0.99,20.99,"Alan Dreyfuss"
754,"Rushmore Mermaid",Comedy,PG-13,150,6,2.99,17.99,"Nick Wahlberg"
754,"Rushmore Mermaid",Comedy,PG-13,150,6,2.99,17.99,"Milla Peck"
754,"Rushmore Mermaid",Comedy,PG-13,150,6,2.99,17.99,"Johnny Cage"
754,"Rushmore Mermaid",Comedy,PG-13,150,6,2.99,17.99,"Penelope Pinkett"
754,"Rushmore Mermaid",Comedy,PG-13,150,6,2.99,17.99,"Henry Berry"
754,"Rushmore Mermaid",Comedy,PG-13,150,6,2.99,17.99,"Harrison Bale"
754,"Rushmore Mermaid",Comedy,PG-13,150,6,2.99,17.99,"Fay Wood"
755,"Sabrina Midnight",Children,PG,99,5,4.99,11.99,"Kevin Bloom"
755,"Sabrina Midnight",Children,PG,99,5,4.99,11.99,"Christian Akroyd"
755,"Sabrina Midnight",Children,PG,99,5,4.99,11.99,"Meg Hawke"
755,"Sabrina Midnight",Children,PG,99,5,4.99,11.99,"Chris Depp"
756,"Saddle Antitrust",Comedy,PG-13,80,7,2.99,10.99,"Bob Fawcett"
756,"Saddle Antitrust",Comedy,PG-13,80,7,2.99,10.99,"Adam Hopper"
756,"Saddle Antitrust",Comedy,PG-13,80,7,2.99,10.99,"Minnie Kilmer"
757,"Sagebrush Clueless",Documentary,G,106,4,2.99,28.99,"Lucille Tracy"
757,"Sagebrush Clueless",Documentary,G,106,4,2.99,28.99,"Frances Day-lewis"
757,"Sagebrush Clueless",Documentary,G,106,4,2.99,28.99,"Sean Williams"
757,"Sagebrush Clueless",Documentary,G,106,4,2.99,28.99,"Meg Hawke"
757,"Sagebrush Clueless",Documentary,G,106,4,2.99,28.99,"Morgan Mcdormand"
757,"Sagebrush Clueless",Documentary,G,106,4,2.99,28.99,"Ian Tandy"
757,"Sagebrush Clueless",Documentary,G,106,4,2.99,28.99,"Alan Dreyfuss"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Grace Mostel"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Fred Costner"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Rip Crawford"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Susan Davis"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Morgan Williams"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Mena Hopper"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Groucho Williams"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Jon Chase"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Reese West"
758,"Saints Bride",Drama,G,125,5,2.99,11.99,"Mary Keitel"
759,"Salute Apollo",New,R,73,4,2.99,29.99,"Vivien Bergen"
759,"Salute Apollo",New,R,73,4,2.99,29.99,"Spencer Depp"
759,"Salute Apollo",New,R,73,4,2.99,29.99,"Cate Mcqueen"
759,"Salute Apollo",New,R,73,4,2.99,29.99,"Jada Ryder"
760,"Samurai Lion",New,G,110,5,2.99,21.99,"Angelina Astaire"
760,"Samurai Lion",New,G,110,5,2.99,21.99,"Greg Chaplin"
761,"Santa Paris",Children,PG,154,7,2.99,23.99,"Kenneth Paltrow"
761,"Santa Paris",Children,PG,154,7,2.99,23.99,"Scarlett Damon"
761,"Santa Paris",Children,PG,154,7,2.99,23.99,"Minnie Zellweger"
761,"Santa Paris",Children,PG,154,7,2.99,23.99,"Russell Temple"
761,"Santa Paris",Children,PG,154,7,2.99,23.99,"Olympia Pfeiffer"
761,"Santa Paris",Children,PG,154,7,2.99,23.99,"Michael Bolger"
762,"Sassy Packer",Games,G,154,6,0.99,29.99,"Groucho Sinatra"
762,"Sassy Packer",Games,G,154,6,0.99,29.99,"Angela Witherspoon"
762,"Sassy Packer",Games,G,154,6,0.99,29.99,"Lisa Monroe"
763,"Satisfaction Confidential",Sports,G,75,3,4.99,26.99,"Cameron Wray"
763,"Satisfaction Confidential",Sports,G,75,3,4.99,26.99,"Groucho Dunst"
763,"Satisfaction Confidential",Sports,G,75,3,4.99,26.99,"Kevin Garland"
763,"Satisfaction Confidential",Sports,G,75,3,4.99,26.99,"Gene Mckellen"
763,"Satisfaction Confidential",Sports,G,75,3,4.99,26.99,"John Suvari"
764,"Saturday Lambs",Sports,G,150,3,4.99,28.99,"Vivien Bergen"
764,"Saturday Lambs",Sports,G,150,3,4.99,28.99,"Rip Crawford"
764,"Saturday Lambs",Sports,G,150,3,4.99,28.99,"Penelope Pinkett"
764,"Saturday Lambs",Sports,G,150,3,4.99,28.99,"Burt Posey"
764,"Saturday Lambs",Sports,G,150,3,4.99,28.99,"Ben Willis"
764,"Saturday Lambs",Sports,G,150,3,4.99,28.99,"James Pitt"
764,"Saturday Lambs",Sports,G,150,3,4.99,28.99,"Greta Keitel"
764,"Saturday Lambs",Sports,G,150,3,4.99,28.99,"Mena Hopper"
764,"Saturday Lambs",Sports,G,150,3,4.99,28.99,"Gene Mckellen"
765,"Saturn Name",Comedy,R,182,7,4.99,18.99,"Angelina Astaire"
765,"Saturn Name",Comedy,R,182,7,4.99,18.99,"Chris Bridges"
766,"Savannah Town",Drama,PG-13,84,5,0.99,25.99,"Grace Mostel"
766,"Savannah Town",Drama,PG-13,84,5,0.99,25.99,"Sandra Kilmer"
766,"Savannah Town",Drama,PG-13,84,5,0.99,25.99,"Parker Goldberg"
766,"Savannah Town",Drama,PG-13,84,5,0.99,25.99,"Christian Neeson"
766,"Savannah Town",Drama,PG-13,84,5,0.99,25.99,"Jessica Bailey"
766,"Savannah Town",Drama,PG-13,84,5,0.99,25.99,"Minnie Kilmer"
767,"Scalawag Duck",Music,NC-17,183,6,4.99,13.99,"Reese Kilmer"
767,"Scalawag Duck",Music,NC-17,183,6,4.99,13.99,"Jude Cruise"
767,"Scalawag Duck",Music,NC-17,183,6,4.99,13.99,"Christian Neeson"
767,"Scalawag Duck",Music,NC-17,183,6,4.99,13.99,"Groucho Sinatra"
767,"Scalawag Duck",Music,NC-17,183,6,4.99,13.99,"Chris Depp"
768,"Scarface Bang",Children,PG-13,102,3,4.99,11.99,"Parker Goldberg"
768,"Scarface Bang",Children,PG-13,102,3,4.99,11.99,"Ellen Presley"
768,"Scarface Bang",Children,PG-13,102,3,4.99,11.99,"Cate Harris"
768,"Scarface Bang",Children,PG-13,102,3,4.99,11.99,"Emily Dee"
768,"Scarface Bang",Children,PG-13,102,3,4.99,11.99,"Ben Harris"
768,"Scarface Bang",Children,PG-13,102,3,4.99,11.99,"Ian Tandy"
768,"Scarface Bang",Children,PG-13,102,3,4.99,11.99,"Renee Ball"
769,"School Jacket",Foreign,PG-13,151,5,4.99,21.99,"Matthew Johansson"
769,"School Jacket",Foreign,PG-13,151,5,4.99,21.99,"Dan Harris"
769,"School Jacket",Foreign,PG-13,151,5,4.99,21.99,"Mary Tandy"
769,"School Jacket",Foreign,PG-13,151,5,4.99,21.99,"Mae Hoffman"
769,"School Jacket",Foreign,PG-13,151,5,4.99,21.99,"Chris Depp"
769,"School Jacket",Foreign,PG-13,151,5,4.99,21.99,"Ed Guiness"
769,"School Jacket",Foreign,PG-13,151,5,4.99,21.99,"Jayne Silverstone"
769,"School Jacket",Foreign,PG-13,151,5,4.99,21.99,"Reese West"
770,"Scissorhands Slums",Foreign,G,147,5,2.99,13.99,"Grace Mostel"
770,"Scissorhands Slums",Foreign,G,147,5,2.99,13.99,"Helen Voight"
770,"Scissorhands Slums",Foreign,G,147,5,2.99,13.99,"Julia Barrymore"
770,"Scissorhands Slums",Foreign,G,147,5,2.99,13.99,"Jane Jackman"
770,"Scissorhands Slums",Foreign,G,147,5,2.99,13.99,"Rock Dukakis"
771,"Scorpion Apollo",Drama,NC-17,137,3,4.99,23.99,"Matthew Johansson"
771,"Scorpion Apollo",Drama,NC-17,137,3,4.99,23.99,"Bob Fawcett"
771,"Scorpion Apollo",Drama,NC-17,137,3,4.99,23.99,"Julia Mcqueen"
771,"Scorpion Apollo",Drama,NC-17,137,3,4.99,23.99,"Henry Berry"
771,"Scorpion Apollo",Drama,NC-17,137,3,4.99,23.99,"Sean Guiness"
771,"Scorpion Apollo",Drama,NC-17,137,3,4.99,23.99,"Liza Bergman"
771,"Scorpion Apollo",Drama,NC-17,137,3,4.99,23.99,"Kevin Garland"
771,"Scorpion Apollo",Drama,NC-17,137,3,4.99,23.99,"Groucho Williams"
772,"Sea Virgin",Drama,PG,80,4,2.99,24.99,"Goldie Brody"
772,"Sea Virgin",Drama,PG,80,4,2.99,24.99,"Dustin Tautou"
772,"Sea Virgin",Drama,PG,80,4,2.99,24.99,"Gary Penn"
772,"Sea Virgin",Drama,PG,80,4,2.99,24.99,"Russell Bacall"
772,"Sea Virgin",Drama,PG,80,4,2.99,24.99,"Cate Harris"
772,"Sea Virgin",Drama,PG,80,4,2.99,24.99,"Emily Dee"
772,"Sea Virgin",Drama,PG,80,4,2.99,24.99,"William Hackman"
772,"Sea Virgin",Drama,PG,80,4,2.99,24.99,"Humphrey Garland"
773,"Seabiscuit Punk",Sports,NC-17,112,6,2.99,28.99,"Adam Grant"
773,"Seabiscuit Punk",Sports,NC-17,112,6,2.99,28.99,"Sean Williams"
773,"Seabiscuit Punk",Sports,NC-17,112,6,2.99,28.99,"Rock Dukakis"
774,"Searchers Wait",Comedy,NC-17,182,3,2.99,22.99,"Susan Davis"
774,"Searchers Wait",Comedy,NC-17,182,3,2.99,22.99,"Gina Degeneres"
774,"Searchers Wait",Comedy,NC-17,182,3,2.99,22.99,"Cate Mcqueen"
774,"Searchers Wait",Comedy,NC-17,182,3,2.99,22.99,"Rock Dukakis"
775,"Seattle Expecations",Drama,PG-13,110,4,4.99,18.99,"Elvis Marx"
775,"Seattle Expecations",Drama,PG-13,110,4,4.99,18.99,"Milla Peck"
775,"Seattle Expecations",Drama,PG-13,110,4,4.99,18.99,"Kenneth Torn"
775,"Seattle Expecations",Drama,PG-13,110,4,4.99,18.99,"Scarlett Bening"
775,"Seattle Expecations",Drama,PG-13,110,4,4.99,18.99,"Fay Wood"
775,"Seattle Expecations",Drama,PG-13,110,4,4.99,18.99,"Gregory Gooding"
776,"Secret Groundhog",Documentary,PG,90,6,4.99,11.99,"Fay Kilmer"
776,"Secret Groundhog",Documentary,PG,90,6,4.99,11.99,"Mae Hoffman"
776,"Secret Groundhog",Documentary,PG,90,6,4.99,11.99,"Angela Witherspoon"
777,"Secretary Rouge",Sports,PG,158,5,4.99,10.99,"Julia Barrymore"
777,"Secretary Rouge",Sports,PG,158,5,4.99,10.99,"Ben Willis"
777,"Secretary Rouge",Sports,PG,158,5,4.99,10.99,"Ellen Presley"
777,"Secretary Rouge",Sports,PG,158,5,4.99,10.99,"Cameron Zellweger"
777,"Secretary Rouge",Sports,PG,158,5,4.99,10.99,"Jayne Nolte"
777,"Secretary Rouge",Sports,PG,158,5,4.99,10.99,"Jeff Silverstone"
778,"Secrets Paradise",Family,G,109,3,4.99,24.99,"Reese Kilmer"
778,"Secrets Paradise",Family,G,109,3,4.99,24.99,"Gene Willis"
778,"Secrets Paradise",Family,G,109,3,4.99,24.99,"Renee Tracy"
778,"Secrets Paradise",Family,G,109,3,4.99,24.99,"Whoopi Hurt"
778,"Secrets Paradise",Family,G,109,3,4.99,24.99,"Kenneth Hoffman"
778,"Secrets Paradise",Family,G,109,3,4.99,24.99,"William Hackman"
779,"Sense Greek",Sports,R,54,4,4.99,23.99,"Fred Costner"
779,"Sense Greek",Sports,R,54,4,4.99,23.99,"Audrey Olivier"
779,"Sense Greek",Sports,R,54,4,4.99,23.99,"Jodie Degeneres"
779,"Sense Greek",Sports,R,54,4,4.99,23.99,"Spencer Depp"
779,"Sense Greek",Sports,R,54,4,4.99,23.99,"Al Garland"
779,"Sense Greek",Sports,R,54,4,4.99,23.99,"Olympia Pfeiffer"
779,"Sense Greek",Sports,R,54,4,4.99,23.99,"Renee Ball"
780,"Sensibility Rear",Family,PG,98,7,4.99,15.99,"Christian Neeson"
780,"Sensibility Rear",Family,PG,98,7,4.99,15.99,"Milla Keitel"
780,"Sensibility Rear",Family,PG,98,7,4.99,15.99,"Burt Posey"
780,"Sensibility Rear",Family,PG,98,7,4.99,15.99,"Groucho Dunst"
780,"Sensibility Rear",Family,PG,98,7,4.99,15.99,"Liza Bergman"
780,"Sensibility Rear",Family,PG,98,7,4.99,15.99,"Michael Bening"
781,"Seven Swarm",Games,R,127,4,4.99,15.99,"Cameron Streep"
781,"Seven Swarm",Games,R,127,4,4.99,15.99,"Dan Harris"
781,"Seven Swarm",Games,R,127,4,4.99,15.99,"Cameron Wray"
781,"Seven Swarm",Games,R,127,4,4.99,15.99,"Angelina Astaire"
781,"Seven Swarm",Games,R,127,4,4.99,15.99,"Gina Degeneres"
781,"Seven Swarm",Games,R,127,4,4.99,15.99,"Ed Mansfield"
781,"Seven Swarm",Games,R,127,4,4.99,15.99,"Jayne Silverstone"
782,"Shakespeare Saddle",Sports,PG-13,60,6,2.99,26.99,"Christian Gable"
782,"Shakespeare Saddle",Sports,PG-13,60,6,2.99,26.99,"Sandra Kilmer"
782,"Shakespeare Saddle",Sports,PG-13,60,6,2.99,26.99,"James Pitt"
782,"Shakespeare Saddle",Sports,PG-13,60,6,2.99,26.99,"Chris Bridges"
